,ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Change
15349,ENSG00000214194.8,2104.83925640219,0.712542172474551,0.0467314673631677,15.2475882457771,1.70827229217637e-52,1.33765743291153e-51,LINC00998,NS
15350,ENSG00000214198.7,29.9041490629293,0.0133162501602575,0.0644416731439209,0.206640354146572,0.836290742325582,0.848412097136435,TTC41P,NS
15351,ENSG00000214199.3,86.3219902751987,-1.83900878546009,0.0852600894866077,-21.5693977866274,3.48197353975066e-103,1.43849020234323e-101,EEF1A1P12,Down
15352,ENSG00000214212.8,153.204935465647,0.467321845285079,0.0896823932700513,5.21085386155877,1.87973479108891e-07,2.96011680071038e-07,C19orf38,NS
15353,ENSG00000214223.4,198.239656509296,-1.26751243239702,0.0726780910896714,-17.4400897628577,4.09430405960212e-68,5.52044626261146e-67,HNRNPA1P10,Down
15354,ENSG00000214226.8,29.5474312176774,-0.0314492801167152,0.0771975194255925,-0.407387184856734,0.683723637710495,0.702812107772384,C17orf67,NS
15355,ENSG00000214253.8,6312.96190135616,0.374798417839809,0.0497510211921604,7.53348190366129,4.94048623223649e-14,1.01603982802553e-13,FIS1,NS
15356,ENSG00000214263.2,13.8813915333976,-0.355012708199214,0.140310941769399,-2.53018548462655,0.0114002241792121,0.0138594935957841,RPSAP53,NS
15357,ENSG00000214265.11,10.7035811598922,-0.347623779269766,0.136100228357964,-2.55417484205437,0.0106439793235327,0.012963934432059,SNURF,NS
15358,ENSG00000214274.9,160.92908952901,1.70690375678309,0.108277400825036,15.7641737220978,5.48854453889181e-56,4.83916901993092e-55,ANG,Up
15359,ENSG00000214279.12,137.761331049804,-1.604501314108,0.108499090949922,-14.7881544449857,1.74678021010865e-49,1.240837150984e-48,SCART1,Down
15360,ENSG00000214280.3,19.3676930798823,-0.891458810107653,0.0753203916564325,-11.8355572840615,2.55639882101607e-32,1.00878635792568e-31,RP11-553K23.2,NS
15361,ENSG00000214290.7,223.338631455171,-0.528961645254774,0.121405691318225,-4.35697568632327,1.3187191028441e-05,1.8981114093997e-05,COLCA2,NS
15362,ENSG00000214293.8,396.470325846914,0.369048510813024,0.0399393159149872,9.24023114463359,2.45965312604598e-20,6.31084277604792e-20,APTR,NS
15363,ENSG00000214300.7,254.38895119754,0.470636834319671,0.0407478634225465,11.5499757481581,7.38412706093779e-31,2.76793415766244e-30,SPDYE3,NS
15364,ENSG00000214309.4,147.88502990304,-0.0688499498422813,0.0583315017757163,-1.1803219143407,0.237872205446986,0.258781135711994,MBLAC1,NS
15365,ENSG00000214331.8,136.781617566802,-0.186199826727912,0.0607061936783319,-3.06722947767969,0.00216052923505695,0.0027592560438752,RP11-252A24.2,NS
15366,ENSG00000214338.10,478.576373826859,-1.85829648422622,0.139108595558674,-13.3586028725481,1.05526202879325e-40,5.54478956866309e-40,SOGA3,Down
15367,ENSG00000214353.7,126.402714396117,-0.165054513810757,0.126916980659962,-1.30049196689427,0.193432407738074,0.212543496458017,VAC14-AS1,NS
15368,ENSG00000214357.8,1893.06776407154,0.266749985315527,0.0765984583610994,3.48244587453729,0.000496855650648393,0.000657388108612725,NEURL1B,NS
15369,ENSG00000214367.7,811.351890182762,-0.13442237612849,0.0301747995874387,-4.45478935954387,8.39756007699498e-06,1.22053268645651e-05,HAUS3,NS
15370,ENSG00000214376.5,69.2615066659517,-0.821787775880011,0.137270853343876,-5.98661519078168,2.14252867912274e-09,3.65883738458232e-09,VSTM5,NS
15371,ENSG00000214381.4,21.3047463494389,1.73053718878597,0.174644014268271,9.90894074461486,3.80660422194227e-23,1.08154390944295e-22,LINC00488,Up
15372,ENSG00000214389.2,288.340244480009,0.376274141718862,0.0848848284803037,4.43276081786713,9.30340548304967e-06,1.34846448262338e-05,RPS3AP26,NS
15373,ENSG00000214391.3,42.6179045332663,0.932515700398817,0.0701663208823314,13.2900754759914,2.64311472994022e-40,1.36915879973766e-39,TUBAP2,NS
15374,ENSG00000214401.4,137.253348428189,0.589541260643384,0.106252320695158,5.54850244010013,2.88126864446467e-08,4.70304499846239e-08,KANSL1-AS1,NS
15375,ENSG00000214402.6,661.638163744013,-2.42298470730632,0.151126310201,-16.0328450028571,7.5352501842855e-58,7.09843411939949e-57,LCNL1,Down
15376,ENSG00000214413.7,1269.36848550876,-0.700422415366761,0.0454666545905591,-15.4051891803845,1.51046430771641e-53,1.22340450326414e-52,BBIP1,NS
15377,ENSG00000214425.6,630.067655951367,-1.54541866642609,0.105164815682224,-14.6952063425459,6.91874115948069e-49,4.81961765280672e-48,LRRC37A4P,Down
15378,ENSG00000214432.9,26.4095617904534,-0.558585494921454,0.0691515394646245,-8.07770151244727,6.59989109590109e-16,1.45085825484767e-15,AC068831.10,NS
15379,ENSG00000214435.7,610.039940056874,-0.362855795485125,0.0738861137337442,-4.91101476513857,9.06062644026009e-07,1.37968018292882e-06,AS3MT,NS
15380,ENSG00000214447.4,780.461619773819,0.726431581475183,0.0947995270450298,7.66281862492973,1.81896144365396e-14,3.80878714380799e-14,FAM187A,NS
15381,ENSG00000214455.4,245.23883631374,-0.308975621512837,0.0728674042084442,-4.24024465903825,2.23276291757037e-05,3.18004735839525e-05,RCN1P2,NS
15382,ENSG00000214456.8,121.217667603777,-0.100435357865223,0.134189308821852,-0.748460207053894,0.45418261866996,0.478347223895005,PLIN5,NS
15383,ENSG00000214485.6,942.879696050533,-1.28701895291767,0.0810361978185396,-15.8820254104176,8.44081978190898e-57,7.6628743730584e-56,RPL7P1,Down
15384,ENSG00000214491.8,160.179003590887,0.0246519287550286,0.116858760154387,0.210954905926264,0.832922459306681,0.845204047276665,SEC14L6,NS
15385,ENSG00000214517.8,3644.23642302807,-0.0650468693610309,0.0350387403088775,-1.8564271656921,0.0633926956180276,0.0729099546707706,PPME1,NS
15386,ENSG00000214530.7,1523.21098115553,-0.905842521037635,0.0587068551039694,-15.4299275516189,1.02985753409278e-53,8.39774087839946e-53,STARD10,NS
15387,ENSG00000214535.3,14.4078827939016,1.19346038027561,0.0918429145550102,12.9945830449531,1.31321518322409e-38,6.37882922253901e-38,RPS15AP1,Up
15388,ENSG00000214544.7,40.7364085465252,0.249750768812999,0.0708707470949953,3.52403183330681,0.000425033182429887,0.000564655082287499,GTF2IRD2P1,NS
15389,ENSG00000214548.14,4504.30116909406,0.469252651280298,0.135491762385361,3.46332974801572,0.000533534114140631,0.000704372190858507,MEG3,NS
15390,ENSG00000214562.13,586.348371512491,-1.6669703744591,0.0766500495654233,-21.7478055645129,7.24639327437518e-105,3.1286112267555e-103,NUTM2D,Down
15391,ENSG00000214575.9,810.500850449507,-1.01223469004348,0.0737831961845162,-13.7190409522528,7.80915090528889e-43,4.4179328762942e-42,CPEB1,Down
15392,ENSG00000214578.5,24.6557578449979,-0.256834928725334,0.100279949041723,-2.56117929037314,0.0104317505764147,0.0127129986226,HMGN2P15,NS
15393,ENSG00000214595.11,583.749332018315,-0.367755304097649,0.0633483075840377,-5.80529011938931,6.42546468433409e-09,1.07737249404238e-08,EML6,NS
15394,ENSG00000214652.5,55.7784187350911,-2.01427327607462,0.154818949122648,-13.0105086456756,1.06629965331897e-38,5.19422168414857e-38,ZNF727,Down
15395,ENSG00000214654.6,67.4630694675111,0.607686345816295,0.067603618834651,8.98896177884516,2.49576802480816e-19,6.18752546575988e-19,RP11-27I1.4,NS
15396,ENSG00000214655.10,4356.46483692672,-0.70263723012708,0.0387300181087985,-18.141928778687,1.48719112057362e-73,2.38648791085476e-72,ZSWIM8,NS
15397,ENSG00000214659.4,11.7054973430214,0.0219161415050633,0.10248663112668,0.213843905923433,0.830668784836622,0.84304228432867,KRT8P26,NS
15398,ENSG00000214688.4,396.712401720628,-0.131963501024204,0.190303114202632,-0.693438473548529,0.488034424817862,0.512290013009403,C10orf105,NS
15399,ENSG00000214694.10,44.4276328926326,-0.63308965826295,0.079909986727257,-7.92253489446526,2.32716751569512e-15,5.02374225388163e-15,ARHGEF33,NS
15400,ENSG00000214706.10,1312.07499089901,0.734516291914637,0.0426746814961334,17.2119923608847,2.1587523154612e-66,2.72106284483579e-65,IFRD2,NS
15401,ENSG00000214708.4,10.6342260468104,0.236654645893278,0.0944864390908641,2.50464138738149,0.0122575603320622,0.0148806042319264,AC090616.2,NS
15402,ENSG00000214711.9,19.5413203004148,-0.455852738051973,0.0916797221845331,-4.972230796407,6.61868429446536e-07,1.01621604784679e-06,CAPN14,NS
15403,ENSG00000214717.9,4545.63071204508,-0.193276108029803,0.0431489029214768,-4.47928208931594,7.48945039174111e-06,1.09101895605787e-05,ZBED1,NS
15404,ENSG00000214719.11,344.109024017058,-0.0226255196521277,0.0459149320920982,-0.492770404336968,0.622174824710834,0.643252737707692,AC005562.1,NS
15405,ENSG00000214725.7,15.7737596109166,0.1082888301126,0.110621325410259,0.978914596358266,0.327622179442107,0.351130162320289,CDIPT-AS1,NS
15406,ENSG00000214736.7,3360.40526582062,0.4599980675256,0.039325868063784,11.6970861718682,1.31905358628599e-31,5.07335914245182e-31,TOMM6,NS
15407,ENSG00000214753.2,9478.37051127969,-0.849348903197063,0.0354315024081746,-23.9715746008305,5.50534575222737e-127,4.88760306002939e-125,HNRNPUL2,NS
15408,ENSG00000214756.7,194.516420560848,-0.351624783599898,0.055479061029043,-6.33797286900412,2.32807810271596e-10,4.1261970210439e-10,METTL12,NS
15409,ENSG00000214765.8,478.858825791131,0.348990715479643,0.0558238096252239,6.25164634629222,4.06148266440224e-10,7.14224716871558e-10,SEPT7P2,NS
15410,ENSG00000214770.2,14.0634102292374,-0.447519278653765,0.08716165899812,-5.13435934788044,2.8310672093024e-07,4.41853320611672e-07,RP11-544I20.2,NS
15411,ENSG00000214776.9,130.782868057145,0.925363715364527,0.155774262823607,5.94041466536981,2.84302020049874e-09,4.83735653130575e-09,RP11-726G1.1,NS
15412,ENSG00000214783.9,408.458926611123,0.363963438584691,0.0531834079965419,6.84355238401339,7.72530565546883e-12,1.45269180618334e-11,POLR2J4,NS
15413,ENSG00000214784.4,18.3265604439585,0.646213700662555,0.0925201092918629,6.98457563019101,2.85718295994392e-12,5.4603586005526e-12,AC010468.1,NS
15414,ENSG00000214787.8,14.586414048017,0.728158727209866,0.150439751802376,4.84020159888595,1.29707481284213e-06,1.95965892601786e-06,MS4A4E,NS
15415,ENSG00000214796.8,70.3012171897739,0.734675602451954,0.0982318042066497,7.47899937688633,7.48906289154362e-14,1.52958571636069e-13,RP11-480I12.5,NS
15416,ENSG00000214820.3,25.9148605166144,-0.334996691663615,0.074549826550526,-4.49359451475815,7.00309179058124e-06,1.02162047546764e-05,MPRIPP1,NS
15417,ENSG00000214826.5,77.498862116119,0.164223659058345,0.116313307621869,1.41190773795404,0.157977129041873,0.175124052021121,DDX12P,NS
15418,ENSG00000214827.9,301.778163758753,0.936269526601953,0.0546740304544363,17.1245748451308,9.73178138066895e-66,1.19795541749555e-64,MTCP1,NS
15419,ENSG00000214832.5,13.6798583326501,-0.901897451589851,0.106728320185802,-8.45040426027272,2.9029588232031e-17,6.71788304516465e-17,UPF3AP2,NS
15420,ENSG00000214837.8,131.892760054964,-0.180707621169971,0.0701271362112821,-2.57685727569892,0.00997031090291767,0.0121687279650679,LINC01347,NS
15421,ENSG00000214855.9,27.8026061118181,0.388464170255891,0.107770877763554,3.60453749952903,0.000312709297950244,0.000418578570743659,APOC1P1,NS
15422,ENSG00000214870.8,207.083976562174,-0.360920249328562,0.0975443432436528,-3.70006334890206,0.00021554565453412,0.000291237994675566,AC004540.5,NS
15423,ENSG00000214872.8,27.9783471454592,-0.0202193801864243,0.108760985335014,-0.185906555775888,0.852518041060385,0.863695835386358,SMTNL1,NS
15424,ENSG00000214922.9,44.1470909141275,0.912483187302649,0.0970983600630461,9.39751388911381,5.58674822352611e-21,1.46569057909778e-20,HLA-F-AS1,NS
15425,ENSG00000214940.8,275.144176806979,-0.464820071113875,0.228362110605479,-2.03545180889006,0.0418054328468632,0.0487737977485192,NPIPA8,NS
15426,ENSG00000214941.7,1174.33314416955,0.249175773114935,0.0442929300578498,5.62563309289976,1.84828833627154e-08,3.03991476463684e-08,ZSWIM7,NS
15427,ENSG00000214944.9,197.293471536762,0.449654797226755,0.111330138728441,4.03893143727741,5.3695256237367e-05,7.51608978851902e-05,ARHGEF28,NS
15428,ENSG00000214960.9,268.850955379446,-0.275581234274596,0.051466314046443,-5.35459434739998,8.57485698046825e-08,1.37256608613365e-07,ISPD,NS
15429,ENSG00000214967.5,132.381315080469,0.978068465191728,0.0941139621142343,10.3923843308665,2.68554231905629e-25,8.22630349203979e-25,NPIPA7,NS
15430,ENSG00000214975.4,39.3765383343165,1.10545247685847,0.0687824163452795,16.0717307648692,4.02684258360278e-58,3.82149410941813e-57,PPIAP29,Up
15431,ENSG00000215012.8,1092.47120348803,-0.430566692796945,0.0454390522898391,-9.47569702929799,2.64985584374769e-21,7.03836855894025e-21,C22orf29,NS
15432,ENSG00000215014.4,60.3757671600898,0.0482572891368935,0.0570159705414493,0.846381964186886,0.397339696609046,0.42153238311822,RP5-832C2.5,NS
15433,ENSG00000215018.9,939.381311499181,0.420138970226175,0.167931286180314,2.50185048767539,0.0123546087048519,0.0149939824428396,COL28A1,NS
15434,ENSG00000215021.8,8079.1659942289,0.267038436452121,0.0466502918880975,5.72426078474878,1.03885070356338e-08,1.72759894815747e-08,PHB2,NS
15435,ENSG00000215022.7,36.4500560874762,-0.10082443144718,0.0721327672086579,-1.39776186813305,0.162184588656575,0.179603733688052,RP1-257A7.4,NS
15436,ENSG00000215030.5,326.964513924746,1.75838186523003,0.111546788868704,15.7636260358846,5.53632680130089e-56,4.87920025960802e-55,RPL13P12,Up
15437,ENSG00000215032.2,37.2136319773817,0.12199871257457,0.0856705462399059,1.42404499479825,0.154433447526223,0.171306855358491,GNL3LP1,NS
15438,ENSG00000215039.6,1781.5987265578,-0.519041240994522,0.0531113952535807,-9.77269074774549,1.47482143608527e-22,4.104999730081e-22,CD27-AS1,NS
15439,ENSG00000215041.9,2709.37604359849,-0.828081975569608,0.0388483526094783,-21.3157552366216,8.1088575871246e-101,3.09676818243485e-99,NEURL4,NS
15440,ENSG00000215045.8,54.6740132001769,-0.945916192580973,0.0868840459609486,-10.8871103102879,1.3278689560774e-27,4.41003021072637e-27,GRID2IP,NS
15441,ENSG00000215067.9,289.235318723312,-0.0735973082496611,0.0390383270169899,-1.88525774215761,0.059395048410444,0.0684426393662631,ALOX12-AS1,NS
15442,ENSG00000215068.7,78.2679458003429,-0.221643539368835,0.0669943182322296,-3.30839308791125,0.000938330037567583,0.00122404887796171,AC025171.1,NS
15443,ENSG00000215097.3,10.6655493462333,-1.26400612998856,0.108214516466237,-11.680559792391,1.602367636288e-31,6.14230943644752e-31,DUSP8P3,Down
15444,ENSG00000215105.4,925.901227230738,-0.399372666921663,0.0892708468128241,-4.47371881392629,7.6870815872028e-06,1.11893441117436e-05,TTC3P1,NS
15445,ENSG00000215114.7,2640.83290499625,-0.0929628273396149,0.0335836611900478,-2.76809686750781,0.00563846940485208,0.00700428436335977,UBXN2B,NS
15446,ENSG00000215126.10,384.319524029318,-0.287930926041795,0.0608497843156034,-4.73183149751875,2.22503083389625e-06,3.32127027742516e-06,CBWD7,NS
15447,ENSG00000215146.4,180.891841229752,-1.83326746723506,0.138105034239841,-13.2744434504198,3.25681783463383e-40,1.67731843678229e-39,RP11-313J2.1,Down
15448,ENSG00000215154.6,238.960409793616,-0.553004919774732,0.04645118676149,-11.9050762387237,1.11361481608813e-32,4.45793727275724e-32,AC141586.5,NS
15449,ENSG00000215156.5,11.3130972982237,0.0430576100825876,0.132282109722421,0.32549836234801,0.744803921860974,0.761209948645712,RP11-1023L17.2,NS
15450,ENSG00000215158.9,122.148075965515,-0.626581148387392,0.0598052324866166,-10.4770288875244,1.10149934346191e-25,3.42110382185625e-25,RP11-1023L17.1,NS
15451,ENSG00000215183.4,132.437770399989,2.08052853389586,0.204273276236592,10.1850255316127,2.31299167971111e-24,6.85771770529353e-24,MSMP,Up
15452,ENSG00000215187.9,40.687670068511,0.0452445300741441,0.111080966363627,0.407311275327177,0.683779382513155,0.702834180863061,FAM166B,NS
15453,ENSG00000215190.8,559.530917684323,-0.191384798539922,0.0661772477836871,-2.89200299120175,0.00382794302431741,0.00481173493979169,LINC00680,NS
15454,ENSG00000215193.12,3096.65580383358,-0.448620137605747,0.0371134772106229,-12.0877958985029,1.22529903933963e-33,5.06111434013637e-33,PEX26,NS
15455,ENSG00000215196.4,33.884568260924,-2.53439978352864,0.154099060900915,-16.4465621575607,8.87657700790773e-61,9.28306176839223e-60,AC091878.1,Down
15456,ENSG00000215217.6,255.09168084224,0.643069756164778,0.178831708496233,3.59594929541437,0.00032321075562452,0.000432353152198008,C5orf49,NS
15457,ENSG00000215218.3,1278.35251298706,-1.23113092918297,0.12193619627668,-10.0965174146442,5.72388822048312e-24,1.67454350393249e-23,UBE2QL1,Down
15458,ENSG00000215237.6,39.3987630187621,-0.694492964288238,0.116529372846775,-5.95981036645097,2.52530809055822e-09,4.30284299777068e-09,RP11-54D18.2,NS
15459,ENSG00000215241.3,101.37327322733,-1.01547001424493,0.0662972378778751,-15.3169279256477,5.89380316883076e-53,4.69398506354878e-52,RP11-266K4.9,Down
15460,ENSG00000215244.2,53.4336956503012,-0.402804359940575,0.0718197608531806,-5.60854499034072,2.04034662024991e-08,3.34988619710873e-08,RP11-563J2.2,NS
15461,ENSG00000215251.3,856.475921242953,0.0588982500295178,0.0318195501095589,1.85100825834191,0.0641683650412838,0.0737524424293363,FASTKD5,NS
15462,ENSG00000215252.11,3333.15249525002,-0.971514051768921,0.102848204240613,-9.44609639946715,3.51702753106699e-21,9.30193456372477e-21,GOLGA8B,NS
15463,ENSG00000215256.3,1197.44621247311,-0.202184054715882,0.0616418738685751,-3.27997904714826,0.00103814796408301,0.00135159588924672,DHRS4-AS1,NS
15464,ENSG00000215270.3,21.4781010942144,-0.150213811150881,0.153003085879953,-0.981769813902574,0.326213262543186,0.349693251175352,LA16c-60H5.7,NS
15465,ENSG00000215271.7,581.231326797471,-0.263118688952828,0.0361782382100554,-7.27284417292871,3.51996291939352e-13,6.98475080318552e-13,HOMEZ,NS
15466,ENSG00000215283.3,10.6563088801614,0.158721957015384,0.0761996138670835,2.08297587035344,0.0372534230604686,0.0436617442064288,HMGB3P24,NS
15467,ENSG00000215301.9,13287.5696062633,-0.112339361142022,0.0348350241856115,-3.22489688950535,0.00126018047088724,0.00163289196290867,DDX3X,NS
15468,ENSG00000215302.8,18.1508191955359,0.516089277034768,0.115333231564733,4.47476646611695,7.64948744950799e-06,1.11369933703329e-05,CTD-3092A11.1,NS
15469,ENSG00000215305.9,2590.73512665595,0.144196229755384,0.0294747952635146,4.89218766292425,9.97212913209041e-07,1.51577545390535e-06,VPS16,NS
15470,ENSG00000215374.5,77.9747590959624,-0.11229548877442,0.103006889153509,-1.09017454752049,0.27563626292785,0.298077856998753,FAM66B,NS
15471,ENSG00000215375.6,422.675632024551,0.321766205698142,0.0650810015281681,4.94408810778484,7.65011012174132e-07,1.17011081724844e-06,MYL5,NS
15472,ENSG00000215386.10,852.63581236021,-0.313025504116209,0.0643067174315673,-4.867695267595,1.12907250718794e-06,1.7113835164383e-06,MIR99AHG,NS
15473,ENSG00000215397.3,244.192787436582,-0.756343479808885,0.172173013987256,-4.39292698834248,1.11834693469764e-05,1.61412196050244e-05,SCRT2,NS
15474,ENSG00000215417.10,25.800806739575,0.431731044477334,0.0998314307576475,4.32460039088703,1.52808604885197e-05,2.19284785458374e-05,MIR17HG,NS
15475,ENSG00000215421.9,735.376015624569,-0.751888572018168,0.0381269571424945,-19.7206551052077,1.43359630084924e-86,3.47109715912824e-85,ZNF407,NS
15476,ENSG00000215424.9,257.338631981881,-0.395611705315441,0.060293525868211,-6.56142926821307,5.32944540697377e-11,9.69368216463132e-11,MCM3AP-AS1,NS
15477,ENSG00000215440.11,1824.20253198599,0.599037837960425,0.0772359351551203,7.75594723825536,8.76864777541254e-15,1.85580421649288e-14,NPEPL1,NS
15478,ENSG00000215447.7,231.144331476393,-1.26230255151227,0.0844174811419423,-14.9530942458446,1.48677277423905e-50,1.09560675724378e-49,BX322557.10,Down
15479,ENSG00000215452.3,101.360559303724,-0.37300817714854,0.0862452861311844,-4.32496886358718,1.52553408162659e-05,2.18933890454851e-05,ZNF663P,NS
15480,ENSG00000215458.8,29.9434711983188,-0.109044809122652,0.0855287680256622,-1.27494890479346,0.202327327652049,0.221853651044657,AATBC,NS
15481,ENSG00000215472.9,1811.46007562164,0.845960228755806,0.0646507628320063,13.0850772937361,4.00752319217338e-39,1.98039242470101e-38,RPL17-C18orf32,NS
15482,ENSG00000215475.4,60.278902681591,-1.12391215252739,0.167804192388791,-6.69775967172122,2.11638941776191e-11,3.91334543138231e-11,SIAH3,Down
15483,ENSG00000215481.8,143.462652357919,-1.84122092646397,0.10886166931979,-16.9133997114745,3.58420901644357e-64,4.16222868115655e-63,BCRP3,Down
15484,ENSG00000215492.6,84.0388286537563,3.1471770732612,0.119852366862576,26.2587811625764,5.67405029887051e-152,1.16363423529236e-149,HNRNPA1P7,Up
15485,ENSG00000215493.3,27.3202817288282,0.318924041877301,0.0983927759748756,3.24133594887838,0.0011897088810847,0.00154372348834452,XXbac-B562F10.11,NS
15486,ENSG00000215548.2,12.7131836784491,-1.42560116678618,0.105344380841635,-13.5327689564125,1.00177933274371e-41,5.44946699095703e-41,RP11-764K9.4,Down
15487,ENSG00000215595.1,32.7706266237051,-0.0980290171686772,0.0632775135400865,-1.54919199071524,0.12133557425195,0.135886301701561,C20orf202,NS
15488,ENSG00000215612.6,354.817715301401,-1.46567725341811,0.168695157202567,-8.68831848953517,3.67843342348207e-18,8.78199215934462e-18,HMX1,Down
15489,ENSG00000215630.6,45.4046200502991,-0.263986842163236,0.0828507946189738,-3.18629221816516,0.00144108960434063,0.0018608402975581,GUSBP9,NS
15490,ENSG00000215712.10,1198.25571480789,-0.0964774923935872,0.0384169365393654,-2.5113270626024,0.012027820258957,0.0146045921151844,TMEM242,NS
15491,ENSG00000215717.5,2942.00085054839,0.146782353103109,0.0433513861306144,3.38587450608534,0.00070951822282114,0.000931310785561697,TMEM167B,NS
15492,ENSG00000215769.8,348.072630975522,-0.262990968330246,0.0730258183341083,-3.60134229687106,0.0003165784353323,0.000423619375688034,RP13-104F24.2,NS
15493,ENSG00000215784.5,71.8340244337547,0.873525310870323,0.0860709651811795,10.1488964255432,3.35131542099445e-24,9.8805026816783e-24,FAM72D,NS
15494,ENSG00000215788.9,244.729361965182,0.256001534901693,0.0986710360329641,2.59449525609691,0.00947299208614099,0.0115845033811914,TNFRSF25,NS
15495,ENSG00000215790.6,219.170193963836,-0.382649800333747,0.0658992929713806,-5.80658430584266,6.37601747685005e-09,1.06934385357573e-08,SLC35E2,NS
15496,ENSG00000215795.2,12.7312409445195,0.00936696274247242,0.0996889397312191,0.0939619055807754,0.925139417751832,0.931589864443414,RP11-488L18.3,NS
15497,ENSG00000215808.2,10.2324999848359,0.436957148927959,0.108404123832211,4.03081666528006,5.55833876130847e-05,7.77454721845002e-05,LINC01139,NS
15498,ENSG00000215817.4,16.4092442246131,0.243972313356741,0.132058374436431,1.84745809872271,0.0646807755549901,0.0743330538011621,ZC3H11B,NS
15499,ENSG00000215835.2,29.3207894758444,-0.811089631389846,0.0515628667530108,-15.7301112693174,9.40456670407907e-56,8.21767592531971e-55,RP11-9L18.2,NS
15500,ENSG00000215845.10,286.559452796176,1.81022828843631,0.155094716671672,11.6717598592896,1.77708561736686e-31,6.79553828845042e-31,TSTD1,Up
15501,ENSG00000215859.8,46.7364583449293,-0.421997317561041,0.0624386793847138,-6.75858813350165,1.39342879034133e-11,2.59479139492599e-11,RP6-74O6.2,NS
15502,ENSG00000215861.5,877.805630640097,-0.76154433735701,0.084508446309037,-9.01145826977029,2.03334461020112e-19,5.06250227825721e-19,WI2-1896O14.1,NS
15503,ENSG00000215866.7,51.1209228603323,-0.279648024938783,0.0764511618997283,-3.65786494266187,0.000254324991757592,0.000342282250358623,LINC01356,NS
15504,ENSG00000215883.9,214.218338924159,0.313782042840811,0.0591817572330217,5.30200618419167,1.14536960502696e-07,1.82115365637253e-07,CYB5RL,NS
15505,ENSG00000215908.7,119.978363306453,-0.310329705341448,0.0606385770739524,-5.11769438393948,3.09293233880363e-07,4.81843333365123e-07,CROCCP2,NS
15506,ENSG00000215910.7,11.4643613657707,1.04561467147557,0.130290014305856,8.02528633561273,1.01289406801437e-15,2.21312929329199e-15,C1orf167,Up
15507,ENSG00000215912.10,79.4305909532356,0.255416086546048,0.111999516403582,2.28051061957871,0.0225774216770923,0.0268774460877581,TTC34,NS
15508,ENSG00000215914.4,30.9677317435398,1.00102930912826,0.139856143582477,7.15756407610311,8.21232083974618e-13,1.60505361461465e-12,MMP23A,Up
15509,ENSG00000215915.9,114.303411992949,1.15093539140891,0.126478734923321,9.09983320205318,9.04706643214391e-20,2.27960730299063e-19,ATAD3C,Up
15510,ENSG00000216285.5,79.2805593368828,0.908004293654046,0.0817363976422741,11.1089345731629,1.13505674601196e-28,3.92873312189252e-28,RP11-490H24.5,NS
15511,ENSG00000216490.3,3239.13734546989,2.33836712968005,0.130250872907005,17.9527943075634,4.56354109180078e-72,6.98947727488053e-71,IFI30,Up
15512,ENSG00000216775.2,464.430323770382,0.109529736435305,0.0705950628456189,1.55152119737935,0.120776831495853,0.13529749605708,RP1-152L7.5,NS
15513,ENSG00000216819.1,20.1230010118158,1.24945271825959,0.0844270834795313,14.7991931826297,1.48250202518713e-49,1.05493239182989e-48,TUBB2BP1,Up
15514,ENSG00000216863.9,61.4800029017094,-1.56584778226862,0.220562970811953,-7.09932304821748,1.25369450422224e-12,2.43611587005777e-12,LY86-AS1,Down
15515,ENSG00000216866.5,80.3223056392078,-1.04406496475896,0.0750041105975348,-13.920103264224,4.78212684486618e-44,2.82139980824268e-43,RPS2P55,Down
15516,ENSG00000216895.8,85.376542387028,0.935392860378047,0.0515536497457341,18.1440667148003,1.43044199511279e-73,2.29902072380667e-72,AC009403.2,NS
15517,ENSG00000216901.1,28.5078514287387,-0.976179684783225,0.135607005039808,-7.19859335066549,6.08368891686481e-13,1.19563289225744e-12,AL022393.7,NS
15518,ENSG00000216906.2,10.6569768477069,-0.643832647937676,0.106373111586878,-6.05258827473369,1.42536843425611e-09,2.45127512366661e-09,RP11-350J20.9,NS
15519,ENSG00000216921.7,18.6120897173113,-0.381255143541926,0.177363082214441,-2.14957441414425,0.0315888940638369,0.0371992557830128,AC131097.4,NS
15520,ENSG00000216937.11,49.2109785380984,-0.307674336654578,0.0550192102021359,-5.59212565073561,2.24306393612252e-08,3.67829483463942e-08,CCDC7,NS
15521,ENSG00000217094.2,28.2624840252124,3.3143120201121,0.087045723948643,38.0755293857691,0,0,PPIAP31,Up
15522,ENSG00000217128.11,1668.78892525905,-0.327196429935953,0.032211579893515,-10.1577268490896,3.06130498019931e-24,9.03847430664087e-24,FNIP1,NS
15523,ENSG00000217165.1,183.44236036164,-0.796919635861654,0.0823105290128456,-9.6818675012681,3.60077588048014e-22,9.85647514106871e-22,ANKRD18EP,NS
15524,ENSG00000217236.1,49.6912111545368,1.26731826153877,0.179739606346914,7.05085699972399,1.77819168301585e-12,3.43058843229436e-12,SP9,Up
15525,ENSG00000217241.1,12.5500595195602,0.939533343525433,0.0671058421978274,14.0007682305171,1.54194871608694e-44,9.22739546819695e-44,CBX3P9,NS
15526,ENSG00000217325.2,11.4962047027578,-1.335531515226,0.0787356515320335,-16.9622209156756,1.56322483180668e-64,1.8456312521987e-63,PRELID1P1,Down
